,ARS,Heights
0,ARS102,19.367346938775498
1,ARS102.5,14.295918367346928
2,ARS103,13.26530612244898
3,ARS104,6.98979591836734
4,ARS105,6.0102040816326445
5,ARS106,13.020408163265296
6,ARS107,67.6428571428572
7,ARS107.5,24.6326530612245
8,ARS108,9.275510204081613
9,ARS109,11.367346938775505
10,ARS110,14.500000000000002
11,ARS111,4.489795918367336
12,ARS112,17.326530612244895
13,ARS113,15.581632653061247
14,ARS200,22.459183673469365
15,ARS201,36.45918367346938
16,ARS201.5,8.806122448979574
17,ARS201.7,6.9795918367346905
18,ARS202,78.05102040816325
19,ARS203,4.693877551020439
20,ARS206,49.30612244897961
21,ARS207,7.918367346938777
22,ARS207.1,10.734693877551011
23,ARS207.5,3.4795918367346923
24,ARS207.8,1.9897959183673462
25,ARS208,16.673469387755087
26,ARS209,53.71428571428574
27,ARS210.5,6.071428571428528
28,ARS211,12.03061224489796
29,ARS212,1.9183673469387958
30,ARS213,3.9081632653061162
31,ARS214,23.94897959183674
32,ARS215,18.500000000000025
33,ARS215.5,1.4795918367346796
34,ARS216,12.755102040816324
35,ARS217,0.9489795918367381
36,ARS218,1.0306122448979533
37,ARS219,49.34693877551017
38,ARS219.5,22.72448979591834
39,ARS220,32.41836734693873
40,ARS221,26.377551020408173
41,ARS221.5,1.1020408163265232
42,ARS222,1.7040816326530686
43,ARS222.5,1.9897959183673612
44,ARS223,3.744897959183678
45,ARS224,41.22448979591835
46,ARS225,8.612244897959181
47,ARS227,2.5714285714285454
48,ARS228,5.051020408163272
49,ARS228.5,7.693877551020429
50,ARS229,14.204081632653075
51,ARS300,17.387755102040803
52,ARS301,22.09183673469386
53,ARS302,27.908163265306122
54,ARS302,30.07142857142858
55,ARS303,30.724489795918384
56,ARS320,30.948979591836757
57,ARS304,63.92857142857138
58,ARS305,67.65306122448976
59,ARS306,16.3265306122449
60,ARS307,16.44897959183673
61,ARS308,16.91836734693877
62,ARS309,26.357142857142854
63,ARS310,15.275510204081636
64,ARS313,8.16326530612245
65,ARS314,12.306122448979588
66,ARS314.5,7.622448979591832
